taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,revision_log_message,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,corporate_body_alt_name,date,date_of_meeting_or_treaty,location_of_meeting,num_of_section_or_meet,primary_name,subordinate_name,type,unique_id,lcnaf,viaf,authority,description,other,ulan,family_name,title_and_other_words,lcgft,aat,broader,geo_alt_name,fast,geonames,language_code,Library of Congress MARC List for Languages,person_alternate_name,preferred_name_fuller_form,preferred_name_number,preferred_name_prefix,preferred_name_rest,preferred_name_suffix,primary_part_of_name,rightsstatements,external_uri,dcmi_types
taxonomy_term--corporate_body,221,221,en,2021-10-08T20:33:47+00:00,,True,Bell Telephone Laboratories‏,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Bell Telephone Laboratories‏,,,64fc7a6a-7017-4322-b69f-e56a2363356a,http://id.loc.gov/authorities/names/n79093275,http://viaf.org/viaf/133679516,http://viaf.org/viaf/133679516;viaf||http://id.loc.gov/authorities/names/n79093275;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,222,222,en,2021-10-08T20:33:47+00:00,,True,Bendann Bros.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Bendann Bros.,,,c76a3ba1-ed69-441c-9fa2-eb18f0095036,http://id.loc.gov/authorities/names/no2012114540,http://viaf.org/viaf/254642983,http://viaf.org/viaf/254642983;viaf||http://id.loc.gov/authorities/names/no2012114540;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,223,223,en,2021-10-08T20:33:47+00:00,,True,Bendann Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Bendann Studios,,,5163030e-d9c1-47b8-bb6b-02a6ea2f025d,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,224,224,en,2021-10-08T20:33:47+00:00,,True,Bethlehem Steel Corporation,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Bethlehem Steel Corporation,,,77bb4620-127e-4d06-bfb0-ace9fa4010b8,http://id.loc.gov/authorities/names/n50077079,http://viaf.org/viaf/126114029,http://viaf.org/viaf/126114029;viaf||http://id.loc.gov/authorities/names/n50077079;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,225,225,en,2021-10-08T20:33:47+00:00,,True,Black Panther Party,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Black Panther Party,,,0ca8f2b1-98b3-4d2e-bec8-57d7e942fac3,http://id.loc.gov/authorities/names/n80095585,http://viaf.org/viaf/148335011,http://viaf.org/viaf/148335011;viaf||http://id.loc.gov/authorities/names/n80095585;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,226,226,en,2021-10-08T20:33:47+00:00,,True,Blackstone Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Blackstone Studios,,,4822f8c5-7aa0-4d53-bb12-147d7483dd53,,,,Location information: New York,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,227,227,en,2021-10-08T20:33:47+00:00,,True,Blakeslee-Lane,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Blakeslee-Lane,,,a3f72051-c33e-4d7f-8c7c-76cd1af70264,,,,"Location information: Baltimore, MD",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,228,228,en,2021-10-08T20:33:47+00:00,,True,Blank & Stoller,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Blank & Stoller,,,5290dab1-0a34-4c7d-b13e-172f9ea0c5a3,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,229,229,en,2021-10-08T20:33:47+00:00,,True,Blessing & Co.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Blessing & Co.,,,e4c38fef-1433-4a81-b6df-4471e5a5d4c7,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,230,230,en,2021-10-08T20:33:47+00:00,,True,Blessing & Kuhn,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Blessing & Kuhn,,,f63829c4-2520-469d-b0ec-d23bffe3dd10,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,231,231,en,2021-10-08T20:33:47+00:00,,True,Blue Key Society,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Blue Key Society,,,5dbd176e-e5f8-4e58-9b8e-f360adedccc6,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,232,232,en,2021-10-08T20:33:47+00:00,,True,Bogart Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Bogart Studio,,,c0fa5c8b-b4cb-433f-8e1a-d7c4b1ce0245,http://id.loc.gov/authorities/names/no2012088864,http://viaf.org/viaf/255736404,http://viaf.org/viaf/255736404;viaf||http://id.loc.gov/authorities/names/no2012088864;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,233,233,en,2021-10-08T20:33:47+00:00,,True,Bourne & Shepherd,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Bourne & Shepherd,,,5223d451-727d-41ef-a2da-d8ca7ddf2fb5,http://id.loc.gov/authorities/names/n84022583,http://viaf.org/viaf/132430450,http://viaf.org/viaf/132430450;viaf||http://id.loc.gov/authorities/names/n84022583;lcnaf,"Location information: Simla, India",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,234,234,en,2021-10-08T20:33:47+00:00,,True,Boy Scouts of America,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Boy Scouts of America,,,8985e3fd-ddcf-4604-819e-5602d40cc661,http://id.loc.gov/authorities/names/n79053967,http://viaf.org/viaf/134291122,http://viaf.org/viaf/134291122;viaf||http://id.loc.gov/authorities/names/n79053967;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,235,235,en,2021-10-08T20:33:47+00:00,,True,Bradley & Rulofson,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Bradley & Rulogson,,,8ff85928-b295-474c-b5d2-224b192709a3,http://id.loc.gov/authorities/names/nr2001044513,http://viaf.org/viaf/142311068,http://id.loc.gov/authorities/names/nr2001044513;lcnaf||http://viaf.org/viaf/142311068;viaf,"Location information: San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,236,236,en,2021-10-08T20:33:47+00:00,,True,British Broadcasting Corporation,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,British Broadcasting Corporation,,,13c4e1ea-bb07-420e-bfbb-389b83511cf2,http://id.loc.gov/authorities/names/n79074359,http://viaf.org/viaf/127458402,http://viaf.org/viaf/127458402;viaf||http://id.loc.gov/authorities/names/n79074359;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,237,237,en,2021-10-08T20:33:47+00:00,,True,British Information Services,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,British Information Services,,,7a85760c-c18f-44f6-8662-2f1e35026bd9,http://id.loc.gov/authorities/names/n79004218,http://viaf.org/viaf/124912515,http://viaf.org/viaf/124912515;viaf||http://id.loc.gov/authorities/names/n79004218;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,238,238,en,2021-10-08T20:33:47+00:00,,True,Brookhaven National Laboratory,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Brookhaven National Laboratory,,,3212d8d6-f612-4a11-9f24-f6bc47bfbcde,http://id.loc.gov/authorities/names/n79034815,http://viaf.org/viaf/144875663,http://viaf.org/viaf/144875663;viaf||http://id.loc.gov/authorities/names/n79034815;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,239,239,en,2021-10-08T20:33:47+00:00,,True,Brookner Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Brookner Studios,,,3eb98904-c878-4495-82e7-67b7c22661ee,,,,"Location information: Pittsburgh, PA",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,240,240,en,2021-10-08T20:33:47+00:00,,True,Brown University. Photographic Lab,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Brown University,Photographic Lab,,6620b2e5-4079-4950-ba4f-4f9f6607c8e3,,,,"Location information: Providence, RI",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,241,241,en,2021-10-08T20:33:47+00:00,,True,Bryn Mawr College,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Bryn Mawr College,,,d4a7118b-5b26-4057-8aa5-dd53d4c2c8e6,http://id.loc.gov/authorities/names/n50049445,http://viaf.org/viaf/156742565,http://viaf.org/viaf/156742565;viaf||http://id.loc.gov/authorities/names/n50049445;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,242,242,en,2021-10-08T20:33:47+00:00,,True,"Buckler, Fenhagen, Meyer & Ayers",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,"Buckler, Fenhagen, Meyer & Ayers",,,a5a0861b-0893-452f-851f-70693bee5a3e,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,243,243,en,2021-10-08T20:33:47+00:00,,True,California Institute of Technology,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,California Institute of Technology,,,a07fed84-8c81-46fd-9fe0-d969a3bb4d6b,http://id.loc.gov/authorities/names/n79022880,http://viaf.org/viaf/156631200,http://viaf.org/viaf/156631200;viaf||http://id.loc.gov/authorities/names/n79022880;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,244,244,en,2021-10-08T20:33:47+00:00,,True,"Cameramen, Inc.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,"Cameramen, Inc.",,,8af47a83-d508-4535-afcb-940b3255ce5c,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,245,245,en,2021-10-08T20:33:47+00:00,,True,Canadian Government Motion Picture Bureau,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Canadian Government Motion Picture Bureau,,,739e6d32-a667-4f2c-aec2-a1ef2ea4866a,http://id.loc.gov/authorities/names/n80121339,http://viaf.org/viaf/144167300,http://viaf.org/viaf/144167300;viaf||http://id.loc.gov/authorities/names/n80121339;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,246,246,en,2021-10-08T20:33:47+00:00,,True,Carlyle Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Carlyle Studios,,,01c7d7ee-f0b8-4956-be8f-b1590e21a803,,,,"Location information: 28 West 57th Street New York, NY",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,247,247,en,2021-10-08T20:33:47+00:00,,True,"Carnegie Institute of Washington, D.C.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,"Carnegie Institute of Washington, D.C.",,,95614160-8e11-49a2-8739-e291289729ad,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,248,248,en,2021-10-08T20:33:47+00:00,,True,Carrère & Hastings,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Carrère & Hastings,,,6ab3bdb8-75b3-48d9-97c0-5e9f47b95d53,http://id.loc.gov/authorities/names/nr90002315,http://viaf.org/viaf/267787115,http://id.loc.gov/authorities/names/nr90002315;lcnaf||http://viaf.org/viaf/267787115;viaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,249,249,en,2021-10-08T20:33:47+00:00,,True,Carruther's Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Carruther's Studio,,,0c825095-c282-4752-81c7-a759c260256d,,,,"Location information: San Jose, CA",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,250,250,en,2021-10-08T20:33:47+00:00,,True,Cassini (Spacecraft),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Cassini (Spacecraft),,,c11f4670-fd40-4226-a482-8a7c14f39e84,http://id.loc.gov/authorities/names/no2010034240,http://viaf.org/viaf/159837654,http://viaf.org/viaf/159837654;viaf||http://id.loc.gov/authorities/names/no2010034240;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,251,251,en,2021-10-08T20:33:47+00:00,,True,Centers for Disease Control and Prevention (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Centers for Disease Control and Prevention (U.S.),,,28528346-299b-4da2-9ac9-8ae922472163,http://id.loc.gov/authorities/names/no93011529,http://viaf.org/viaf/139950776,http://viaf.org/viaf/139950776;viaf||http://id.loc.gov/authorities/names/no93011529;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,252,252,en,2021-10-08T20:33:47+00:00,,True,Century,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Century,,,d095da3e-6506-4682-932e-a46a2bc5f688,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,253,253,en,2021-10-08T20:33:47+00:00,,True,Challenger (Spacecraft),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Challenger (Spacecraft),,,76f003b0-1e9b-4fb7-901b-9ba40bddf0bf,http://id.loc.gov/authorities/names/n83155337,http://viaf.org/viaf/170078796,http://viaf.org/viaf/170078796;viaf||http://id.loc.gov/authorities/names/n83155337;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,254,254,en,2021-10-08T20:33:47+00:00,,True,Charles & Polly,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Charles & Polly,,,0bafd7f2-2b65-40d5-80de-74da0a59dd39,,,,"Location information: Harrisonburg, VA",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,255,255,en,2021-10-08T20:33:47+00:00,,True,Charlotte Engraving Co.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Charlotte Engraving Co.,,,b6b45fa4-7a10-4152-89e0-8afbba67bd92,,,,"Location information: Charlotte, NC",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,256,256,en,2021-10-08T20:33:47+00:00,,True,"Chase, Ltd.",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,"Chase, Ltd.",,,0013a7ab-5504-4f6a-afa1-3ffd67394279,,,,"Location information: Washington, DC",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,257,257,en,2021-10-08T20:33:47+00:00,,True,Chesapeake Bay Institute,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Chesapeake Bay Institute,,,4698c49c-843b-4c90-91b2-bbf189c51d6d,http://id.loc.gov/authorities/names/n79125730,http://viaf.org/viaf/136033025,http://viaf.org/viaf/136033025;viaf||http://id.loc.gov/authorities/names/n79125730;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,258,258,en,2021-10-08T20:33:47+00:00,,True,Chesapeake Bay Program (U.S.),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Chesapeake Bay Program (U.S.),,,0bac3916-7297-4131-a06f-16007312edde,http://id.loc.gov/authorities/names/no98080295,http://viaf.org/viaf/148463290,http://viaf.org/viaf/148463290;viaf||http://id.loc.gov/authorities/names/no98080295;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,259,259,en,2021-10-08T20:33:47+00:00,,True,Chesapeake Troubadors,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Chesapeake Troubadors,,,76e1b1b7-174c-44b5-8640-eee0fda0d835,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,260,260,en,2021-10-08T20:33:47+00:00,,True,Cheyne's Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Cheyne's Studio,,,a02b3af0-dfa5-4de2-a55a-6eccfcc27e8e,,,,"Location information: Hampton, VA",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,261,261,en,2021-10-08T20:33:47+00:00,,True,Chicago Photographers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Chicago Photographers,,,5401c49a-a84b-4155-882e-aa4e0ad0addc,,,,"Location information: Chicago, IL",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,262,262,en,2021-10-08T20:33:47+00:00,,True,Chicago Tribune (Firm),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Chicago Tribune (Firm),,,48037787-ade3-4719-946b-5ad5fe400636,,http://viaf.org/viaf/143602955,http://viaf.org/viaf/143602955;viaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,263,263,en,2021-10-08T20:33:47+00:00,,True,Child Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Child Studio,,,c4b4b6b2-d24c-4af2-bad2-5e3bd6050ce7,,,,"Location information: Davenport, IA",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,264,264,en,2021-10-08T20:33:47+00:00,,True,Children of God (Organization),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Children of God (Organization),,,9985e84c-3486-4178-9564-53f9f418aa5a,http://id.loc.gov/authorities/names/nb2007026829,http://viaf.org/viaf/143326162,http://viaf.org/viaf/143326162;viaf||http://id.loc.gov/authorities/names/nb2007026829;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,265,265,en,2021-10-08T20:33:47+00:00,,True,Christhilf Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Christhilf Studio,,,653040e0-2315-4553-ad6f-3ddcfef49643,,,,"Location information: 21 W. Lexington St., Baltimore, MD",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,266,266,en,2021-10-08T20:33:47+00:00,,True,Christian Bible College of Baton Rouge,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Christian Bible College of Baton Rouge,,,fb0d833f-a4fc-43d9-a5a9-b63b03e3ba8c,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,267,267,en,2021-10-08T20:33:47+00:00,,True,"Clark University (Worcester, Mass.)",0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,"Clark University (Worcester, Mass.)",,,e5cd6c18-62e9-4a9f-a380-d8f874d8fbc9,http://id.loc.gov/authorities/names/n80020290,http://viaf.org/viaf/159337591,http://viaf.org/viaf/159337591;viaf||http://id.loc.gov/authorities/names/n80020290;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,268,268,en,2021-10-08T20:33:47+00:00,,True,Clinedinst Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Clinedinst Studio,,,75f7765e-de91-4ade-8a58-46790917d689,,,,"Location information: Washington, DC",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,269,269,en,2021-10-08T20:33:47+00:00,,True,Columbia (Spacecraft),0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Columbia (Spacecraft),,,89c14efb-d3da-4f0e-a075-0e1dc986733a,http://id.loc.gov/authorities/names/n81116268,http://viaf.org/viaf/155895964,http://viaf.org/viaf/155895964;viaf||http://id.loc.gov/authorities/names/n81116268;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,270,270,en,2021-10-08T20:33:47+00:00,,True,Columbia University,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Columbia University,,,237079eb-895d-434a-8402-e0b70ede229b,http://id.loc.gov/authorities/names/n81024714,http://viaf.org/viaf/156836332,http://viaf.org/viaf/156836332;viaf||http://id.loc.gov/authorities/names/n81024714;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,271,271,en,2021-10-08T20:33:47+00:00,,True,Converge Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Converge Studios,,,add8d831-80d5-41ce-8638-4d820bd74284,,,,Location information: New York,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,272,272,en,2021-10-08T20:33:47+00:00,,True,Converse Studios,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Converse Studios,,,b29e120b-4a16-455a-ab60-9d2befa1e4ec,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,273,273,en,2021-10-08T20:33:47+00:00,,True,Conway Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Conway Studio,,,132e8c28-58ac-4eab-a030-96d86c1b0eaf,,,,"Location information: New York City, NY",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,274,274,en,2021-10-08T20:33:47+00:00,,True,Cook and Welch,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Cook and Welch,,,43b048d7-aa84-494c-9023-220cf189940f,,http://viaf.org/viaf/254625739,http://viaf.org/viaf/254625739;viaf,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,275,275,en,2021-10-08T20:33:47+00:00,,True,Coreystone-Stoller Corp.,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Coreystone-Stoller Corp.,,,4cf7beab-0b26-4cb8-b9a0-89415cfd4228,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,276,276,en,2021-10-08T20:33:47+00:00,,True,Corinne Studio,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Corinne Studio,,,fd61db9a-4534-46b7-bcfd-21f1bb8ce827,,,,"Location information: Bloomington, IL",,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,277,277,en,2021-10-08T20:33:47+00:00,,True,Cosmo Photographers,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,Cosmo Photographers,,,4abfd27c-f3c4-4e70-9881-46afa0443b8a,,,,,,,,,,,,,,,,,,,,,,,,,,
taxonomy_term--corporate_body,278,278,en,2021-10-08T20:33:47+00:00,,True,COSPAR,0,2021-10-08T20:33:47+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:33:47+00:00,,,,,,COSPAR,,,82ebb0a9-0207-4428-8c16-66a4b921df8b,http://id.loc.gov/authorities/names/n79043333,http://viaf.org/viaf/150890832,http://viaf.org/viaf/150890832;viaf||http://id.loc.gov/authorities/names/n79043333;lcnaf,,,,,,,,,,,,,,,,,,,,,,,
