taxonomy,drupal_internal__tid,drupal_internal__revision_id,langcode,revision_created,status,name,weight,changed,default_langcode,revision_translation_affected,path,content_translation_source,content_translation_outdated,content_translation_created,unique_id,authority,fast
taxonomy_term--subject,2951,2951,en,2021-10-08T20:37:14+00:00,True,Medical college applicants,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,a716c249-f2fc-4f57-990f-7c407c5d1180,http://id.worldcat.org/fast/1013950;fast,http://id.worldcat.org/fast/1013950
taxonomy_term--subject,2952,2952,en,2021-10-08T20:37:14+00:00,True,Medical colleges--Administration,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,35f699fb-1627-45ac-951c-4ca307aa59a8,http://id.worldcat.org/fast/1013954;fast,http://id.worldcat.org/fast/1013954
taxonomy_term--subject,2953,2953,en,2021-10-08T20:37:14+00:00,True,Medical colleges--Admission,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,81bba8a6-c457-4837-bce0-50735ada1fa8,http://id.worldcat.org/fast/1013955;fast,http://id.worldcat.org/fast/1013955
taxonomy_term--subject,2954,2954,en,2021-10-08T20:37:14+00:00,True,Medical colleges--Alumni and alumnae,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,0d66507a-48d1-4840-865a-9114c8c73457,http://id.worldcat.org/fast/1013959;fast,http://id.worldcat.org/fast/1013959
taxonomy_term--subject,2955,2955,en,2021-10-08T20:37:14+00:00,True,Medical colleges--Faculty,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c11cc72a-3d3a-4963-a453-01b0c31f9802,http://id.worldcat.org/fast/1013974;fast,http://id.worldcat.org/fast/1013974
taxonomy_term--subject,2956,2956,en,2021-10-08T20:37:14+00:00,True,Medical education,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c9b9932c-4419-4475-aebd-ed1d8d2cb7b5,http://id.worldcat.org/fast/1014024;fast,http://id.worldcat.org/fast/1014024
taxonomy_term--subject,2957,2957,en,2021-10-08T20:37:14+00:00,True,Medical ethics,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,93078ad8-5e87-4d04-8d90-8c24a1f3c33e,http://id.worldcat.org/fast/1014081;fast,http://id.worldcat.org/fast/1014081
taxonomy_term--subject,2958,2958,en,2021-10-08T20:37:14+00:00,True,Medical examiners (Law),0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,42c1f009-e5e0-418b-a763-c3f8850632e7,http://id.worldcat.org/fast/1014109;fast,http://id.worldcat.org/fast/1014109
taxonomy_term--subject,2959,2959,en,2021-10-08T20:37:14+00:00,True,Medical genetics,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,e1094b70-43cb-4bce-8fd5-d3d15c1aa744,http://id.worldcat.org/fast/1014133;fast,http://id.worldcat.org/fast/1014133
taxonomy_term--subject,2960,2960,en,2021-10-08T20:37:14+00:00,True,Medical illustration,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,de05abb3-a1df-4908-bfae-a05f43367441,http://id.worldcat.org/fast/1014168;fast,http://id.worldcat.org/fast/1014168
taxonomy_term--subject,2961,2961,en,2021-10-08T20:37:14+00:00,True,Medical innovations,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c0cf14e3-732c-4f5f-9f3c-f5546148b4a6,http://id.worldcat.org/fast/1014181;fast,http://id.worldcat.org/fast/1014181
taxonomy_term--subject,2962,2962,en,2021-10-08T20:37:14+00:00,True,Medical jurisprudence,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c9211687-2f6b-48aa-b3ee-6fe582a4b70b,http://id.worldcat.org/fast/1014258;fast,http://id.worldcat.org/fast/1014258
taxonomy_term--subject,2963,2963,en,2021-10-08T20:37:14+00:00,True,Medical laboratories,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,fb6a39a8-b521-4541-8d60-b4f1aa3dda7d,http://id.worldcat.org/fast/1014264;fast,http://id.worldcat.org/fast/1014264
taxonomy_term--subject,2964,2964,en,2021-10-08T20:37:14+00:00,True,Medical laboratory assistants,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,b85cc277-260b-4133-a6d4-e9e1feb10c46,http://id.worldcat.org/fast/1014298;fast,http://id.worldcat.org/fast/1014298
taxonomy_term--subject,2965,2965,en,2021-10-08T20:37:14+00:00,True,Medical photography,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,7564b1df-aa33-4446-980b-1608f3ca50f5,http://id.worldcat.org/fast/1014497;fast,http://id.worldcat.org/fast/1014497
taxonomy_term--subject,2966,2966,en,2021-10-08T20:37:14+00:00,True,Medical policy,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,90a44f6c-ef68-4936-8cdc-0d337b37daca,http://id.worldcat.org/fast/1014505;fast,http://id.worldcat.org/fast/1014505
taxonomy_term--subject,2967,2967,en,2021-10-08T20:37:14+00:00,True,Medical students,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,675f10a5-5d29-4f7c-9839-de917082204c,http://id.worldcat.org/fast/1014683;fast,http://id.worldcat.org/fast/1014683
taxonomy_term--subject,2968,2968,en,2021-10-08T20:37:14+00:00,True,Medical technology--Vocational guidance,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c2a5f7d9-f091-4bd9-a149-8691d2b899bc,http://id.worldcat.org/fast/1014773;fast,http://id.worldcat.org/fast/1014773
taxonomy_term--subject,2969,2969,en,2021-10-08T20:37:14+00:00,True,Medicine--Computer simulation,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,69e19b97-8b96-40ce-9d43-4c129389f646,http://id.worldcat.org/fast/1014921;fast,http://id.worldcat.org/fast/1014921
taxonomy_term--subject,2970,2970,en,2021-10-08T20:37:14+00:00,True,Medicine--Research,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,68e63c43-818d-4c67-8df3-398a9fab35c5,http://id.worldcat.org/fast/1015059;fast,http://id.worldcat.org/fast/1015059
taxonomy_term--subject,2971,2971,en,2021-10-08T20:37:14+00:00,True,Medicine--Specialties and specialists,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,12bf7d84-5912-44e3-875d-ce1a13f0aa41,http://id.worldcat.org/fast/1015111;fast,http://id.worldcat.org/fast/1015111
taxonomy_term--subject,2972,2972,en,2021-10-08T20:37:14+00:00,True,Medicine--Study and teaching,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,a09e7060-0936-4640-b0bf-b7eca4821d62,http://id.worldcat.org/fast/1015121;fast,http://id.worldcat.org/fast/1015121
taxonomy_term--subject,2973,2973,en,2021-10-08T20:37:14+00:00,True,Medicine--Study and teaching (Residency),0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,62f62b77-eb05-446f-833d-d4eebb7fd3a2,http://id.worldcat.org/fast/1015142;fast,http://id.worldcat.org/fast/1015142
taxonomy_term--subject,2974,2974,en,2021-10-08T20:37:14+00:00,True,Medicine--Vocational guidance,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,a9a7c60c-98f3-4113-b73d-83f2c5cb888c,http://id.worldcat.org/fast/1015150;fast,http://id.worldcat.org/fast/1015150
taxonomy_term--subject,2975,2975,en,2021-10-08T20:37:14+00:00,True,"Medicine, Magic, mystic, and spagiric",0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,c78b3635-9dfc-4e7e-b53f-63c8f96cc3ba,http://id.worldcat.org/fast/1015272;fast,http://id.worldcat.org/fast/1015272
taxonomy_term--subject,2976,2976,en,2021-10-08T20:37:14+00:00,True,Men's clothing industry,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,61a34315-7e85-4339-991a-f248b6e8f993,http://id.worldcat.org/fast/1016076;fast,http://id.worldcat.org/fast/1016076
taxonomy_term--subject,2977,2977,en,2021-10-08T20:37:14+00:00,True,Mental health,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,22e64b8f-4077-483e-8c02-1881318a2f18,http://id.worldcat.org/fast/1016339;fast,http://id.worldcat.org/fast/1016339
taxonomy_term--subject,2978,2978,en,2021-10-08T20:37:14+00:00,True,Mentoring,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,273be0a1-c30f-4f28-b1a8-d8b939ea7816,http://id.worldcat.org/fast/1016851;fast,http://id.worldcat.org/fast/1016851
taxonomy_term--subject,2979,2979,en,2021-10-08T20:37:14+00:00,True,Mentoring in medicine,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,5d00600b-ea33-4500-b39d-df6091a2fb76,http://id.worldcat.org/fast/1016862;fast,http://id.worldcat.org/fast/1016862
taxonomy_term--subject,2980,2980,en,2021-10-08T20:37:14+00:00,True,Merchandising,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,da996fc1-49f6-43e3-b93b-18e543633a88,http://id.worldcat.org/fast/1016924;fast,http://id.worldcat.org/fast/1016924
taxonomy_term--subject,2981,2981,en,2021-10-08T20:37:14+00:00,True,Merchants,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,20acc8af-6306-4e04-b80b-64fd9382e824,http://id.worldcat.org/fast/1017057;fast,http://id.worldcat.org/fast/1017057
taxonomy_term--subject,2982,2982,en,2021-10-08T20:37:14+00:00,True,Mercury,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,9dead860-1e80-42ab-b585-aee34823d3a4,http://id.worldcat.org/fast/1198509;fast,http://id.worldcat.org/fast/1198509
taxonomy_term--subject,2983,2983,en,2021-10-08T20:37:14+00:00,True,Metabolism,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,b560dbaf-4201-427a-a5c4-6ea9a91a70c2,http://id.worldcat.org/fast/1017473;fast,http://id.worldcat.org/fast/1017473
taxonomy_term--subject,2984,2984,en,2021-10-08T20:37:14+00:00,True,Metal-work,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,65b7f093-1b97-4c21-b31c-beb7eafe11f0,http://id.worldcat.org/fast/1017786;fast,http://id.worldcat.org/fast/1017786
taxonomy_term--subject,2985,2985,en,2021-10-08T20:37:14+00:00,True,Metallurgists,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,3065d88a-07b5-473a-aac2-8cc96794f35c,http://id.worldcat.org/fast/1018003;fast,http://id.worldcat.org/fast/1018003
taxonomy_term--subject,2986,2986,en,2021-10-08T20:37:14+00:00,True,Metallurgy,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,b191dd9d-7d11-4dde-9262-df54e19ccaa7,http://id.worldcat.org/fast/1018005;fast,http://id.worldcat.org/fast/1018005
taxonomy_term--subject,2987,2987,en,2021-10-08T20:37:14+00:00,True,Metallurgy--Vocational guidance,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,593e50cc-1715-4a4c-920c-74ded21de7ab,http://id.worldcat.org/fast/1018042;fast,http://id.worldcat.org/fast/1018042
taxonomy_term--subject,2988,2988,en,2021-10-08T20:37:14+00:00,True,Metals--Heating,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,7da25f7d-3a94-4cb6-ba8d-5a0cb2d27d60,http://id.worldcat.org/fast/1018143;fast,http://id.worldcat.org/fast/1018143
taxonomy_term--subject,2989,2989,en,2021-10-08T20:37:14+00:00,True,Meteorological satellites,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,6b0e5ba6-c926-4b47-b249-86322f443620,http://id.worldcat.org/fast/1018398;fast,http://id.worldcat.org/fast/1018398
taxonomy_term--subject,2990,2990,en,2021-10-08T20:37:14+00:00,True,Mexico City Earthquake (Mexico : 1985),0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,3f061d7e-b550-4b70-852e-04637197a4af,http://id.worldcat.org/fast/1755715;fast,http://id.worldcat.org/fast/1755715
taxonomy_term--subject,2991,2991,en,2021-10-08T20:37:14+00:00,True,Microscopes,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,789bc05e-47a6-42c1-abfa-7c82beda0557,http://id.worldcat.org/fast/1020051;fast,http://id.worldcat.org/fast/1020051
taxonomy_term--subject,2992,2992,en,2021-10-08T20:37:14+00:00,True,Microscopy,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,a67847ea-caf6-4b51-97d2-427e27f273fe,http://id.worldcat.org/fast/1020062;fast,http://id.worldcat.org/fast/1020062
taxonomy_term--subject,2993,2993,en,2021-10-08T20:37:14+00:00,True,Microscopy--Technique,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,cec12f3b-5332-4d12-8646-2541678ba840,http://id.worldcat.org/fast/1020073;fast,http://id.worldcat.org/fast/1020073
taxonomy_term--subject,2994,2994,en,2021-10-08T20:37:14+00:00,True,Microwave transmission lines,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,e4fbe27e-e4a8-419a-808c-127e7e6d0a23,http://id.worldcat.org/fast/1020254;fast,http://id.worldcat.org/fast/1020254
taxonomy_term--subject,2995,2995,en,2021-10-08T20:37:14+00:00,True,Middle Ages,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,a0253ac6-3bde-459c-8d6f-b20ece77e5bf,http://id.worldcat.org/fast/1020301;fast,http://id.worldcat.org/fast/1020301
taxonomy_term--subject,2996,2996,en,2021-10-08T20:37:14+00:00,True,Military education,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,fcc66443-347b-4abf-b0ad-5c8924d4d745,http://id.worldcat.org/fast/1021108;fast,http://id.worldcat.org/fast/1021108
taxonomy_term--subject,2997,2997,en,2021-10-08T20:37:14+00:00,True,Military readiness,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,a544c11b-8cc1-4817-bdac-27e9d0e218f2,http://id.worldcat.org/fast/1021419;fast,http://id.worldcat.org/fast/1021419
taxonomy_term--subject,2998,2998,en,2021-10-08T20:37:14+00:00,True,Military research,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,be158ccd-dcbe-4256-8980-13769dccb2c6,http://id.worldcat.org/fast/1021439;fast,http://id.worldcat.org/fast/1021439
taxonomy_term--subject,2999,2999,en,2021-10-08T20:37:14+00:00,True,Military uniforms,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,b6b39f2f-c128-43c0-93b4-cf41af6db42f,http://id.worldcat.org/fast/1021566;fast,http://id.worldcat.org/fast/1021566
taxonomy_term--subject,3000,3000,en,2021-10-08T20:37:14+00:00,True,Milk yield,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,4f5c89eb-a086-44a4-bfd9-1b9805994111,http://id.worldcat.org/fast/1021732;fast,http://id.worldcat.org/fast/1021732
taxonomy_term--subject,3001,3001,en,2021-10-08T20:37:14+00:00,True,Mime,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,15ec2ee3-c262-416d-a4c2-1403651e9edd,http://id.worldcat.org/fast/1021913;fast,http://id.worldcat.org/fast/1021913
taxonomy_term--subject,3002,3002,en,2021-10-08T20:37:14+00:00,True,Mobile robots,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,67a9cf8f-e247-42aa-99d1-531a42d75c7e,http://id.worldcat.org/fast/1024301;fast,http://id.worldcat.org/fast/1024301
taxonomy_term--subject,3003,3003,en,2021-10-08T20:37:14+00:00,True,Molecular biology,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,1babb846-a109-4a6b-bcad-abd7ac3b5307,http://id.worldcat.org/fast/1024734;fast,http://id.worldcat.org/fast/1024734
taxonomy_term--subject,3004,3004,en,2021-10-08T20:37:14+00:00,True,Molecules,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,d3daa91d-4124-4969-8fd6-228de87e7dc3,http://id.worldcat.org/fast/1024869;fast,http://id.worldcat.org/fast/1024869
taxonomy_term--subject,3005,3005,en,2021-10-08T20:37:14+00:00,True,Montgomery G.I. Bill (United States),0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,92ad44e2-ce58-4d2d-ba29-3508029bf9eb,http://id.worldcat.org/fast/1938006;fast,http://id.worldcat.org/fast/1938006
taxonomy_term--subject,3006,3006,en,2021-10-08T20:37:14+00:00,True,Motion pictures--Production and direction--Vocational guidance,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,7e49fd4f-366c-4297-87cb-f0ec50b20bdc,http://id.worldcat.org/fast/1027363;fast,http://id.worldcat.org/fast/1027363
taxonomy_term--subject,3007,3007,en,2021-10-08T20:37:14+00:00,True,Motion sickness,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,ba3a4a52-17fe-4767-9515-820b5af60aaf,http://id.worldcat.org/fast/1027508;fast,http://id.worldcat.org/fast/1027508
taxonomy_term--subject,3008,3008,en,2021-10-08T20:37:14+00:00,True,Mounting of microscope specimens,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,a50697ac-2f7a-4e27-b26e-ab8d5afa07e8,http://id.worldcat.org/fast/1028396;fast,http://id.worldcat.org/fast/1028396
taxonomy_term--subject,3009,3009,en,2021-10-08T20:37:14+00:00,True,Multiculturalism,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,8b68a971-75ab-4728-ae20-88951b79bc3e,http://id.worldcat.org/fast/1028836;fast,http://id.worldcat.org/fast/1028836
taxonomy_term--subject,3010,3010,en,2021-10-08T20:37:14+00:00,True,Muscle contraction,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,02358ba3-81bf-4dac-9b06-6fdf84090478,http://id.worldcat.org/fast/1029921;fast,http://id.worldcat.org/fast/1029921
taxonomy_term--subject,3011,3011,en,2021-10-08T20:37:14+00:00,True,Muscles,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,14694064-5ee7-4b98-a7aa-cd7320ec47f1,http://id.worldcat.org/fast/1029953;fast,http://id.worldcat.org/fast/1029953
taxonomy_term--subject,3012,3012,en,2021-10-08T20:37:14+00:00,True,Musculoskeletal system,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,75989cd0-d473-452c-b2d8-cdba4a4d17a2,http://id.worldcat.org/fast/1030016;fast,http://id.worldcat.org/fast/1030016
taxonomy_term--subject,3013,3013,en,2021-10-08T20:37:14+00:00,True,Music,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,707e48f4-95b7-48e0-b095-eb50447c521e,http://id.worldcat.org/fast/1030269;fast,http://id.worldcat.org/fast/1030269
taxonomy_term--subject,3014,3014,en,2021-10-08T20:37:14+00:00,True,Music in universities and colleges,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,8ab3d3f9-f459-46bd-938e-ea7e0996c2c3,http://id.worldcat.org/fast/1030565;fast,http://id.worldcat.org/fast/1030565
taxonomy_term--subject,3015,3015,en,2021-10-08T20:37:14+00:00,True,Music students,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,4585e84e-94d5-48dc-9f20-3ed4607a1c6a,http://id.worldcat.org/fast/1740787;fast,http://id.worldcat.org/fast/1740787
taxonomy_term--subject,3016,3016,en,2021-10-08T20:37:14+00:00,True,Music teachers,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,3b768293-2e8a-4d8f-b88c-1bdaf19ffc29,http://id.worldcat.org/fast/1030603;fast,http://id.worldcat.org/fast/1030603
taxonomy_term--subject,3017,3017,en,2021-10-08T20:37:14+00:00,True,Music teachers--Training of,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,d11debf8-203f-4fbf-82dd-e58c95ff0360,http://id.worldcat.org/fast/1030614;fast,http://id.worldcat.org/fast/1030614
taxonomy_term--subject,3018,3018,en,2021-10-08T20:37:14+00:00,True,Music--German influences,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,dcc33aa9-480f-4112-b7d1-56dd9892485a,http://id.worldcat.org/fast/1030328;fast,http://id.worldcat.org/fast/1030328
taxonomy_term--subject,3019,3019,en,2021-10-08T20:37:14+00:00,True,Music--Instruction and study,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,2e1633d3-a096-435a-ace0-4638f398fc32,http://id.worldcat.org/fast/1030347;fast,http://id.worldcat.org/fast/1030347
taxonomy_term--subject,3020,3020,en,2021-10-08T20:37:14+00:00,True,Musical meter and rhythm,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,72bc65ee-753b-4dfe-a3c5-0156bc87a1f1,http://id.worldcat.org/fast/1030774;fast,http://id.worldcat.org/fast/1030774
taxonomy_term--subject,3021,3021,en,2021-10-08T20:37:14+00:00,True,Musicians,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,3f6e00f6-7627-4f05-8357-42520c2661c5,http://id.worldcat.org/fast/1030837;fast,http://id.worldcat.org/fast/1030837
taxonomy_term--subject,3022,3022,en,2021-10-08T20:37:14+00:00,True,Natural bridges,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,d65c301d-1dc4-4a8b-895a-03a0e58be331,http://id.worldcat.org/fast/1033982;fast,http://id.worldcat.org/fast/1033982
taxonomy_term--subject,3023,3023,en,2021-10-08T20:37:14+00:00,True,Natural law,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,28dae8b2-6bcc-4c12-95b2-dd94b9195602,http://id.worldcat.org/fast/1034366;fast,http://id.worldcat.org/fast/1034366
taxonomy_term--subject,3024,3024,en,2021-10-08T20:37:14+00:00,True,Natural monuments,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,7d68319b-b190-4fc5-8292-13ccfa3f5875,http://id.worldcat.org/fast/1034378;fast,http://id.worldcat.org/fast/1034378
taxonomy_term--subject,3025,3025,en,2021-10-08T20:37:14+00:00,True,Natural resources,0,2021-10-08T20:37:14+00:00,True,True,"{'alias': None, 'pid': None, 'langcode': 'en'}",und,False,2021-10-08T20:37:14+00:00,4f4bedf0-c2f1-4730-bb7d-7d0b67ee1b44,http://id.worldcat.org/fast/1034403;fast,http://id.worldcat.org/fast/1034403
